sub_dest_x,sub_dest_y,connection_time,duration,start_x,start_y,end_x,end_y,initial_vel(x),initial_vel(y),x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,circle_obst_x,circle_obst_y,circle_obst_rad,total_cost
-0.313585,2.98357,0.2,1.64384,0,0,1.4,0,0,0,0,0,-0.00105509,0.0100782,-0.00422036,0.0403126,-0.00612838,0.0862775,0.00885779,0.127421,0.0427073,0.161155,0.0954202,0.187479,0.166996,0.206393,0.257436,0.217897,0.366739,0.221992,0.494905,0.218678,0.641935,0.207953,0.799658,0.189819,0.940722,0.164275,1.06292,0.131322,1.16626,0.0926211,1.25073,0.0592775,1.31634,0.0333436,1.36309,0.0148194,1.39098,0.00370484,1.4,0,0.6,0,0.7,5.84384
-0.313585,2.98357,0.4,2.06694,0,0,1.4,0,0,0,0,0,-0.00166812,0.0159338,-0.0066725,0.0637353,-0.0150131,0.143405,-0.0264639,0.254492,-0.0245138,0.364197,0.00104531,0.452238,0.0502133,0.518616,0.12299,0.56333,0.219376,0.586382,0.339371,0.58777,0.482975,0.567494,0.650188,0.525556,0.825751,0.461954,0.978612,0.37669,1.10786,0.270791,1.21351,0.173306,1.29554,0.0974846,1.35397,0.0433265,1.38878,0.0108316,1.4,1.66533e-16,0.6,0,0.7,8.81686
-0.313585,2.98357,0.6,2.65138,0,0,1.4,0,0,0,0,0,-0.00274483,0.0262185,-0.0109793,0.104874,-0.0247035,0.235966,-0.0439173,0.419496,-0.0648962,0.644526,-0.0628016,0.838132,-0.0330488,0.986851,0.0243622,1.09068,0.109431,1.14963,0.222159,1.16369,0.362545,1.13286,0.530589,1.05715,0.723934,0.936548,0.903489,0.771062,1.05539,0.561081,1.17963,0.359092,1.27621,0.201989,1.34513,0.0897729,1.38639,0.0224432,1.4,-2.22045e-16,0.6,0,0.7,4.00138
-0.313585,2.98357,0.8,3.34734,0,0,1.4,0,0,0,0,0,-0.00437494,0.0417892,-0.0174998,0.167157,-0.0393745,0.376103,-0.0699991,0.668628,-0.108394,1.04082,-0.127404,1.38427,-0.114732,1.64989,-0.0703784,1.83767,0.0056574,1.94762,0.113375,1.97973,0.252775,1.93401,0.423856,1.81045,0.62662,1.60906,0.832096,1.32984,1.00595,0.972929,1.14812,0.622674,1.25862,0.350254,1.33742,0.155669,1.38455,0.0389171,1.4,2.22045e-16,0.6,0,0.7,4.69734
-0.313585,2.98357,1,4.1009,0,0,1.4,0,0,0,0,0,-0.00656646,0.0627225,-0.0262659,0.25089,-0.0590982,0.564503,-0.105063,1.00356,-0.163785,1.5662,-0.205023,2.10276,-0.209646,2.51863,-0.177656,2.8138,-0.109053,2.98827,-0.0038349,3.04204,0.137997,2.97511,0.316442,2.78748,0.526696,2.47915,0.741303,2.05012,0.942328,1.50053,1.10709,0.959026,1.23524,0.538223,1.32677,0.23812,1.38169,0.0587156,1.4,-6.66134e-16,0.6,0,0.7,5.4509
-0.313585,2.98357,1.2,4.10807,0,0,1.4,0,0,0,0,0,-0.00658945,0.0629421,-0.0263578,0.251768,-0.059305,0.566479,-0.105431,1.00707,-0.16454,1.57137,-0.220293,2.10478,-0.245511,2.51606,-0.230657,2.80728,-0.175732,2.97844,-0.0807339,3.02953,0.0543357,2.96057,0.229477,2.77154,0.444683,2.46246,0.67915,2.03331,0.899101,1.48441,1.07942,0.947412,1.21968,0.530478,1.31986,0.233606,1.37996,0.0567946,1.4,0,0.6,0,0.7,5.45807
-0.313585,2.98357,1.4,4.11459,0,0,1.4,0,0,0,0,0,-0.00661035,0.0631418,-0.0264414,0.252567,-0.0594932,0.568276,-0.105766,1.01027,-0.165036,1.57609,-0.221098,2.10917,-0.263351,2.51611,-0.271415,2.80167,-0.235239,2.96822,-0.154823,3.01575,-0.030167,2.94426,0.138729,2.75375,0.351865,2.44423,0.604233,2.01569,0.847,1.46865,1.04608,0.9369,1.20092,0.524164,1.31152,0.230446,1.37788,0.0557449,1.4,4.44089e-16,0.6,0,0.7,5.46459
-0.313585,2.98357,1.6,4.12064,0,0,1.4,0,0,0,0,0,-0.00662982,0.0633277,-0.0265193,0.253311,-0.0596684,0.56995,-0.106077,1.01324,-0.165497,1.58048,-0.221535,2.11332,-0.264312,2.5195,-0.292838,2.79929,-0.282521,2.959,-0.22275,3.00135,-0.113524,2.92635,0.0451576,2.734,0.253294,2.42429,0.510884,1.99723,0.781815,1.45359,1.00436,0.928174,1.17745,0.520109,1.30109,0.229397,1.37527,0.0560372,1.4,-4.44089e-16,0.6,0,0.7,5.47064
-0.313585,2.98357,1.8,4.12749,0,0,1.4,0,0,0,0,0,-0.00665187,0.0635384,-0.0266075,0.254153,-0.0598669,0.571845,-0.10643,1.01661,-0.166017,1.58542,-0.222026,2.11799,-0.264732,2.52348,-0.294134,2.8019,-0.30858,2.95371,-0.278124,2.9875,-0.191626,2.90647,-0.0490849,2.71061,0.149499,2.39993,0.404125,1.97443,0.699532,1.43531,0.951711,0.918598,1.14785,0.516711,1.28794,0.229649,1.37199,0.0574124,1.4,-4.44089e-16,0.6,0,0.7,5.47749
-0.313585,2.98357,2,4.14227,0,0,1.4,0,0,0,0,0,-0.00669959,0.0639942,-0.0267984,0.255977,-0.0602963,0.575947,-0.107193,1.02391,-0.167137,1.59608,-0.223084,2.12804,-0.265631,2.53201,-0.29478,2.808,-0.310529,2.956,-0.309888,2.97698,-0.256062,2.88287,-0.13812,2.67719,0.0439372,2.35992,0.290111,1.93107,0.598552,1.39397,0.887073,0.892016,1.11148,0.501644,1.27177,0.222851,1.36794,0.0556366,1.4,-8.88178e-16,0.6,0,0.7,5.49227
-1.5,2.59808,0.2,1.72705,0,0,1.4,0,0,0,0,0,-0.00563215,0.00966366,-0.0225286,0.0386546,-0.0430627,0.0808882,-0.0438796,0.117731,-0.0233501,0.147883,0.0185258,0.171345,0.081748,0.188116,0.166317,0.198197,0.272231,0.201587,0.399493,0.198287,0.5481,0.188296,0.716917,0.171615,0.877014,0.148243,1.01577,0.118181,1.13317,0.083129,1.22923,0.0531223,1.30394,0.0298062,1.35731,0.0131805,1.38933,0.0032454,1.4,-2.77556e-17,0.6,0,0.7,6.22705
-1.5,2.59808,0.4,2.22397,0,0,1.4,0,0,0,0,0,-0.00933946,0.0160247,-0.0373578,0.0640987,-0.0840552,0.144222,-0.145363,0.2522,-0.18415,0.349743,-0.191476,0.427634,-0.16734,0.485871,-0.111744,0.524454,-0.0246855,0.543385,0.093834,0.542662,0.243815,0.522286,0.425257,0.482257,0.63743,0.422574,0.84075,0.343239,1.01261,0.245666,1.153,0.157226,1.26194,0.0884396,1.33941,0.0393065,1.38543,0.00982662,1.4,0,0.6,0,0.7,8.2522
-1.5,2.59808,0.6,2.83562,0,0,1.4,0,0,0,0,0,-0.0151831,0.0260512,-0.0607323,0.104205,-0.136648,0.234461,-0.242929,0.416819,-0.357437,0.623962,-0.429279,0.793095,-0.456437,0.92173,-0.438912,1.00987,-0.376704,1.0575,-0.269812,1.06464,-0.118237,1.03128,0.0780223,0.957424,0.318965,0.843066,0.595698,0.68821,0.841457,0.494339,1.04253,0.314488,1.19892,0.175135,1.31063,0.0762818,1.37766,0.0179269,1.4,-3.33067e-16,0.6,0,0.7,3.98562
-1.5,2.59808,0.8,3.52395,0,0,1.4,0,0,0,0,0,-0.0234489,0.0402337,-0.0937956,0.160935,-0.21104,0.362103,-0.375182,0.643739,-0.574706,0.990012,-0.728025,1.28877,-0.819221,1.51814,-0.848296,1.67812,-0.815248,1.7687,-0.720079,1.78989,-0.562787,1.74169,-0.343374,1.6241,-0.0618382,1.43712,0.281804,1.18074,0.623475,0.855873,0.903024,0.545922,1.12045,0.305363,1.27576,0.134196,1.36894,0.0324213,1.4,-2.22045e-16,0.6,0,0.7,4.57395
-1.5,2.59808,1,4.25247,0,0,1.4,0,0,0,0,0,-0.0341464,0.0585886,-0.136586,0.234354,-0.307318,0.527297,-0.546343,0.937417,-0.846257,1.45486,-1.09818,1.92118,-1.266,2.28108,-1.34973,2.53458,-1.34936,2.68168,-1.2649,2.72237,-1.09634,2.65665,-0.84368,2.48452,-0.506929,2.20599,-0.0860811,1.82105,0.36786,1.33008,0.742462,0.85125,1.03297,0.478828,1.23938,0.212813,1.36169,0.0532031,1.4,0,0.6,0,0.7,5.30247
-1.5,2.59808,1.2,4.25627,0,0,1.4,0,0,0,0,0,-0.0342076,0.0586935,-0.13683,0.234774,-0.307868,0.528241,-0.547321,0.939096,-0.848289,1.45709,-1.11154,1.91677,-1.29223,2.2689,-1.38672,2.516,-1.39501,2.65807,-1.31711,2.69512,-1.15302,2.62713,-0.902736,2.45412,-0.566255,2.17609,-0.14358,1.79302,0.322572,1.30561,0.710446,0.834431,1.01213,0.468284,1.22761,0.207164,1.3569,0.0510732,1.4,0,0.6,0,0.7,5.30627
